occupation_group,skill,year,count,n_postings,pct
Education & Training,Statistical Analysis,2023,28,328,8.5366
Education & Training,Strategic Planning,2023,5,328,1.5244
Education & Training,Supply Chain Management,2023,22,328,6.7073
Education & Training,Survey Design,2023,2,328,0.6098
Education & Training,Teamwork,2023,13,328,3.9634
Education & Training,Time Management,2023,7,328,2.1341
Education & Training,Tutoring,2023,12,328,3.6585
Education & Training,Verbal Communication,2023,8,328,2.439
Education & Training,Vital Signs,2023,2,328,0.6098
Education & Training,Welding,2023,1,328,0.3049
Education & Training,Workday,2023,2,328,0.6098
Education & Training,Written Communication,2023,8,328,2.439
Engineering (Non-Software),3D Printing,2023,1,149,0.6711
Engineering (Non-Software),APIs,2023,7,149,4.698
Engineering (Non-Software),AWS,2023,6,149,4.0268
Engineering (Non-Software),Accounting,2023,1,149,0.6711
Engineering (Non-Software),Adaptability,2023,29,149,19.4631
Engineering (Non-Software),Agile,2023,4,149,2.6846
Engineering (Non-Software),Artificial Intelligence,2023,1,149,0.6711
Engineering (Non-Software),Assembly,2023,1,149,0.6711
Engineering (Non-Software),AutoCAD,2023,25,149,16.7785
Engineering (Non-Software),Azure,2023,2,149,1.3423
Engineering (Non-Software),Blueprint Reading,2023,1,149,0.6711
Engineering (Non-Software),Budgeting,2023,4,149,2.6846
Engineering (Non-Software),Business Development,2023,2,149,1.3423
Engineering (Non-Software),CAD,2023,23,149,15.4362
Engineering (Non-Software),CI/CD,2023,4,149,2.6846
Engineering (Non-Software),CISSP,2023,2,149,1.3423
Engineering (Non-Software),Chemical Engineering,2023,4,149,2.6846
Engineering (Non-Software),Civil Engineering,2023,36,149,24.1611
Engineering (Non-Software),Communication Skills,2023,54,149,36.2416
Engineering (Non-Software),CompTIA,2023,2,149,1.3423
Engineering (Non-Software),Compliance,2023,37,149,24.8322
Engineering (Non-Software),Computer Vision,2023,1,149,0.6711
Engineering (Non-Software),Creative Thinking,2023,46,149,30.8725
Engineering (Non-Software),Critical Thinking,2023,2,149,1.3423
Engineering (Non-Software),Cross-Functional Collaboration,2023,5,149,3.3557
Engineering (Non-Software),Customer Service,2023,37,149,24.8322
Engineering (Non-Software),Cybersecurity,2023,7,149,4.698
Engineering (Non-Software),Data Analysis,2023,17,149,11.4094
Engineering (Non-Software),Data Collection,2023,11,149,7.3826
Engineering (Non-Software),Data Mining,2023,1,149,0.6711
Engineering (Non-Software),Data Visualization,2023,1,149,0.6711
Engineering (Non-Software),Database Management,2023,2,149,1.3423
Engineering (Non-Software),Decision Making,2023,6,149,4.0268
Engineering (Non-Software),Deep Learning,2023,1,149,0.6711
Engineering (Non-Software),Electrical Engineering,2023,31,149,20.8054
Engineering (Non-Software),Emotional Intelligence,2023,1,149,0.6711
Engineering (Non-Software),Environmental Engineering,2023,6,149,4.0268
Engineering (Non-Software),FDA Regulations,2023,2,149,1.3423
Engineering (Non-Software),Failure Analysis,2023,4,149,2.6846
Engineering (Non-Software),Filing,2023,3,149,2.0134
Engineering (Non-Software),Financial Planning,2023,2,149,1.3423
Engineering (Non-Software),Git,2023,3,149,2.0134
Engineering (Non-Software),Google Cloud Platform,2023,1,149,0.6711
Engineering (Non-Software),Google Workspace,2023,1,149,0.6711
Engineering (Non-Software),HTML,2023,4,149,2.6846
Engineering (Non-Software),Intellectual Property,2023,3,149,2.0134
Engineering (Non-Software),Interpersonal Skills,2023,16,149,10.7383
Engineering (Non-Software),Java,2023,12,149,8.0537
Engineering (Non-Software),JavaScript,2023,2,149,1.3423
Engineering (Non-Software),Jira,2023,1,149,0.6711
Engineering (Non-Software),Kotlin,2023,1,149,0.6711
Engineering (Non-Software),Kubernetes,2023,1,149,0.6711
Engineering (Non-Software),Leadership,2023,41,149,27.5168
Engineering (Non-Software),Lean,2023,15,149,10.0671
Engineering (Non-Software),Linux,2023,11,149,7.3826
Engineering (Non-Software),MATLAB,2023,12,149,8.0537
Engineering (Non-Software),Machine Learning,2023,1,149,0.6711
Engineering (Non-Software),Materials Science,2023,1,149,0.6711
Engineering (Non-Software),Mechanical Engineering,2023,27,149,18.1208
Engineering (Non-Software),Mentoring,2023,14,149,9.396
Engineering (Non-Software),Microsoft Excel,2023,42,149,28.1879
Engineering (Non-Software),Microsoft Office,2023,27,149,18.1208
Engineering (Non-Software),Microsoft PowerPoint,2023,14,149,9.396
Engineering (Non-Software),Microsoft Word,2023,17,149,11.4094
Engineering (Non-Software),Multitasking,2023,2,149,1.3423
Engineering (Non-Software),Natural Language Processing,2023,1,149,0.6711
Engineering (Non-Software),Negotiation,2023,1,149,0.6711
Engineering (Non-Software),Networking,2023,6,149,4.0268
Engineering (Non-Software),NoSQL,2023,1,149,0.6711
Engineering (Non-Software),OSHA,2023,2,149,1.3423
Engineering (Non-Software),Operations Management,2023,1,149,0.6711
Engineering (Non-Software),Oracle,2023,3,149,2.0134
Engineering (Non-Software),Organizational Skills,2023,30,149,20.1342
Engineering (Non-Software),PLC Programming,2023,3,149,2.0134
Engineering (Non-Software),Payroll,2023,1,149,0.6711
Engineering (Non-Software),Perl,2023,2,149,1.3423
Engineering (Non-Software),Pharmacy,2023,1,149,0.6711
Engineering (Non-Software),Physical Therapy,2023,2,149,1.3423
Engineering (Non-Software),PostgreSQL,2023,1,149,0.6711
Engineering (Non-Software),Presentation Skills,2023,8,149,5.3691
Engineering (Non-Software),Preventive Maintenance,2023,2,149,1.3423
Engineering (Non-Software),Problem Solving,2023,37,149,24.8322
Engineering (Non-Software),Process Improvement,2023,5,149,3.3557
Engineering (Non-Software),Procurement,2023,6,149,4.0268
Engineering (Non-Software),Project Management,2023,25,149,16.7785
Engineering (Non-Software),Python,2023,26,149,17.4497
Engineering (Non-Software),Quality Assurance,2023,17,149,11.4094
Engineering (Non-Software),Quality Management Systems,2023,1,149,0.6711
Engineering (Non-Software),Radiology,2023,2,149,1.3423
Engineering (Non-Software),Recruiting,2023,15,149,10.0671
Engineering (Non-Software),Relationship Management,2023,1,149,0.6711
Engineering (Non-Software),Remote Work,2023,3,149,2.0134
Engineering (Non-Software),Reporting,2023,12,149,8.0537
Engineering (Non-Software),Research,2023,4,149,2.6846
Engineering (Non-Software),Risk Management,2023,5,149,3.3557
Engineering (Non-Software),Robotics,2023,3,149,2.0134
Engineering (Non-Software),Root Cause Analysis,2023,6,149,4.0268
Engineering (Non-Software),SAP,2023,5,149,3.3557
Engineering (Non-Software),SHRM,2023,7,149,4.698
Engineering (Non-Software),SQL,2023,6,149,4.0268
Engineering (Non-Software),SQL Server,2023,2,149,1.3423
Engineering (Non-Software),Sales,2023,2,149,1.3423
Engineering (Non-Software),Scheduling,2023,8,149,5.3691
Engineering (Non-Software),Scrum,2023,3,149,2.0134
Engineering (Non-Software),Self-Motivated,2023,31,149,20.8054
Engineering (Non-Software),ServiceNow,2023,1,149,0.6711
Engineering (Non-Software),Shell Scripting,2023,1,149,0.6711
Engineering (Non-Software),Six Sigma,2023,17,149,11.4094
Engineering (Non-Software),SolidWorks,2023,6,149,4.0268
Engineering (Non-Software),Statistical Analysis,2023,7,149,4.698
Engineering (Non-Software),Strategic Planning,2023,4,149,2.6846
Engineering (Non-Software),Supply Chain Management,2023,15,149,10.0671
Engineering (Non-Software),Survey Design,2023,8,149,5.3691
Engineering (Non-Software),Teamwork,2023,24,149,16.1074
Engineering (Non-Software),Technical Writing,2023,7,149,4.698
Engineering (Non-Software),Telehealth,2023,1,149,0.6711
Engineering (Non-Software),Time Management,2023,16,149,10.7383
Engineering (Non-Software),TypeScript,2023,1,149,0.6711
Engineering (Non-Software),UX Design,2023,1,149,0.6711
Engineering (Non-Software),VBA,2023,1,149,0.6711
Engineering (Non-Software),Verbal Communication,2023,17,149,11.4094
Engineering (Non-Software),Web Development,2023,1,149,0.6711
Engineering (Non-Software),Welding,2023,6,149,4.0268
Engineering (Non-Software),Workday,2023,2,149,1.3423
Engineering (Non-Software),Written Communication,2023,25,149,16.7785
Finance & Accounting,Accounting,2023,773,896,86.2723
Finance & Accounting,Accounts Payable,2023,462,896,51.5625
Finance & Accounting,Accounts Receivable,2023,29,896,3.2366
Finance & Accounting,Active Listening,2023,1,896,0.1116
Finance & Accounting,Adaptability,2023,112,896,12.5
Finance & Accounting,Artificial Intelligence,2023,6,896,0.6696
Finance & Accounting,Auditing,2023,31,896,3.4598
Finance & Accounting,Big Data,2023,2,896,0.2232
Finance & Accounting,Bilingual,2023,6,896,0.6696
Finance & Accounting,Bloomberg Terminal,2023,9,896,1.0045
Finance & Accounting,Bookkeeping,2023,438,896,48.8839
Finance & Accounting,Budgeting,2023,478,896,53.3482
Finance & Accounting,Business Development,2023,7,896,0.7812
Finance & Accounting,Business Intelligence,2023,6,896,0.6696
Finance & Accounting,CFA,2023,8,896,0.8929
Finance & Accounting,CISSP,2023,1,896,0.1116
Finance & Accounting,CPA,2023,99,896,11.0491
Finance & Accounting,CRM Software,2023,5,896,0.558
Finance & Accounting,Clinical Research,2023,2,896,0.2232
Finance & Accounting,Communication Skills,2023,171,896,19.0848
Finance & Accounting,Compliance,2023,144,896,16.0714
Finance & Accounting,Conflict Resolution,2023,3,896,0.3348
Finance & Accounting,Contract Review,2023,2,896,0.2232
Finance & Accounting,Cost Analysis,2023,8,896,0.8929
Finance & Accounting,Creative Thinking,2023,48,896,5.3571
Finance & Accounting,Critical Thinking,2023,13,896,1.4509
Finance & Accounting,Cross-Functional Collaboration,2023,23,896,2.567
Finance & Accounting,Customer Service,2023,97,896,10.8259
Finance & Accounting,Cybersecurity,2023,4,896,0.4464
Finance & Accounting,Data Analysis,2023,125,896,13.9509
Finance & Accounting,Data Collection,2023,8,896,0.8929
Finance & Accounting,Data Engineering,2023,2,896,0.2232
Finance & Accounting,Data Entry,2023,439,896,48.9955
Finance & Accounting,Data Mining,2023,1,896,0.1116
Finance & Accounting,Data Visualization,2023,2,896,0.2232
Finance & Accounting,Data Warehousing,2023,1,896,0.1116
Finance & Accounting,Database Management,2023,2,896,0.2232
Finance & Accounting,Decision Making,2023,34,896,3.7946
Finance & Accounting,Due Diligence,2023,12,896,1.3393
Finance & Accounting,ERP Systems,2023,472,896,52.6786
Finance & Accounting,Editing,2023,6,896,0.6696
Finance & Accounting,Event Planning,2023,1,896,0.1116
Finance & Accounting,Filing,2023,21,896,2.3438
Finance & Accounting,Financial Analysis,2023,122,896,13.6161
Finance & Accounting,Financial Planning,2023,41,896,4.5759
Finance & Accounting,Financial Statements,2023,468,896,52.2321
Finance & Accounting,Forecasting,2023,494,896,55.1339
Finance & Accounting,Google Workspace,2023,6,896,0.6696
Finance & Accounting,HIPAA,2023,2,896,0.2232
Finance & Accounting,HRIS,2023,2,896,0.2232
Finance & Accounting,HTML,2023,5,896,0.558
Finance & Accounting,ICD Coding,2023,2,896,0.2232
Finance & Accounting,Intellectual Property,2023,1,896,0.1116
Finance & Accounting,Interpersonal Skills,2023,79,896,8.817
Finance & Accounting,Investment Analysis,2023,3,896,0.3348
Finance & Accounting,Leadership,2023,109,896,12.1652
Finance & Accounting,Legal Research,2023,1,896,0.1116
Finance & Accounting,Litigation,2023,1,896,0.1116
Finance & Accounting,Market Research,2023,8,896,0.8929
Finance & Accounting,Mental Health,2023,5,896,0.558
Finance & Accounting,Mentoring,2023,49,896,5.4688
Finance & Accounting,Mergers and Acquisitions,2023,10,896,1.1161
Finance & Accounting,Microsoft Excel,2023,654,896,72.9911
Finance & Accounting,Microsoft Office,2023,113,896,12.6116
Finance & Accounting,Microsoft PowerPoint,2023,68,896,7.5893
Finance & Accounting,Microsoft Teams,2023,6,896,0.6696
Finance & Accounting,Microsoft Word,2023,18,896,2.0089
Finance & Accounting,Mobile Development,2023,1,896,0.1116
Finance & Accounting,Multitasking,2023,41,896,4.5759
Finance & Accounting,Negotiation,2023,9,896,1.0045
Finance & Accounting,Networking,2023,8,896,0.8929
Finance & Accounting,Onboarding,2023,3,896,0.3348
Finance & Accounting,Oracle,2023,18,896,2.0089
Finance & Accounting,Organizational Skills,2023,155,896,17.2991
Finance & Accounting,PHP,2023,2,896,0.2232
Finance & Accounting,PLC Programming,2023,1,896,0.1116
Finance & Accounting,PMP,2023,3,896,0.3348
Finance & Accounting,Paralegal Skills,2023,1,896,0.1116
Finance & Accounting,Patient Care,2023,10,896,1.1161
Finance & Accounting,Payroll,2023,33,896,3.683
Finance & Accounting,Pharmacy,2023,1,896,0.1116
Finance & Accounting,Photoshop,2023,1,896,0.1116
Finance & Accounting,Physical Therapy,2023,8,896,0.8929
Finance & Accounting,Power BI,2023,13,896,1.4509
Finance & Accounting,Predictive Modeling,2023,1,896,0.1116
Finance & Accounting,Presentation Skills,2023,29,896,3.2366
Finance & Accounting,Problem Solving,2023,117,896,13.058
Finance & Accounting,Process Improvement,2023,7,896,0.7812
Finance & Accounting,Procurement,2023,17,896,1.8973
Finance & Accounting,Project Management,2023,31,896,3.4598
Finance & Accounting,Python,2023,7,896,0.7812
Finance & Accounting,Quality Assurance,2023,2,896,0.2232
Finance & Accounting,Quantitative Analysis,2023,5,896,0.558
Finance & Accounting,QuickBooks,2023,452,896,50.4464
Finance & Accounting,Radiology,2023,9,896,1.0045
Finance & Accounting,Recruiting,2023,57,896,6.3616
Finance & Accounting,Relationship Management,2023,17,896,1.8973
Finance & Accounting,Remote Work,2023,13,896,1.4509
Finance & Accounting,Reporting,2023,604,896,67.4107
Finance & Accounting,Research,2023,8,896,0.8929
Finance & Accounting,Revenue Analysis,2023,3,896,0.3348
Finance & Accounting,Risk Management,2023,29,896,3.2366
Finance & Accounting,SAP,2023,465,896,51.8973
Finance & Accounting,SAS,2023,4,896,0.4464
Finance & Accounting,SQL,2023,38,896,4.2411
Finance & Accounting,SQL Server,2023,2,896,0.2232
Finance & Accounting,Sales,2023,4,896,0.4464
Finance & Accounting,Salesforce,2023,4,896,0.4464
Finance & Accounting,Scheduling,2023,4,896,0.4464
Finance & Accounting,Self-Motivated,2023,129,896,14.3973
Finance & Accounting,Series 63,2023,2,896,0.2232
Finance & Accounting,Series 7,2023,4,896,0.4464
Finance & Accounting,Six Sigma,2023,1,896,0.1116
Finance & Accounting,Stakeholder Management,2023,2,896,0.2232
Finance & Accounting,Statistical Analysis,2023,26,896,2.9018
Finance & Accounting,Strategic Planning,2023,24,896,2.6786
Finance & Accounting,Supply Chain Management,2023,6,896,0.6696
Finance & Accounting,Survey Design,2023,6,896,0.6696
Finance & Accounting,Tableau,2023,11,896,1.2277
Finance & Accounting,Tax Preparation,2023,50,896,5.5804
Finance & Accounting,Teamwork,2023,498,896,55.5804
Finance & Accounting,Time Management,2023,84,896,9.375
Finance & Accounting,Underwriting,2023,41,896,4.5759
Finance & Accounting,VBA,2023,6,896,0.6696
Finance & Accounting,Valuation,2023,27,896,3.0134
Finance & Accounting,Verbal Communication,2023,42,896,4.6875
Finance & Accounting,Workday,2023,5,896,0.558
Finance & Accounting,Written Communication,2023,56,896,6.25
Healthcare (Non-Nursing),Accounts Payable,2023,1,207,0.4831
Healthcare (Non-Nursing),Accounts Receivable,2023,1,207,0.4831
Healthcare (Non-Nursing),Adaptability,2023,40,207,19.3237
Healthcare (Non-Nursing),Artificial Intelligence,2023,15,207,7.2464
Healthcare (Non-Nursing),Auditing,2023,1,207,0.4831
Healthcare (Non-Nursing),Bilingual,2023,26,207,12.5604
Healthcare (Non-Nursing),Budgeting,2023,4,207,1.9324
Healthcare (Non-Nursing),CPR,2023,52,207,25.1208
Healthcare (Non-Nursing),Case Management,2023,10,207,4.8309
Healthcare (Non-Nursing),Certified Nursing,2023,6,207,2.8986
Healthcare (Non-Nursing),Clinical Research,2023,28,207,13.5266
Healthcare (Non-Nursing),Communication Skills,2023,36,207,17.3913
Healthcare (Non-Nursing),Compliance,2023,43,207,20.7729
Healthcare (Non-Nursing),Conflict Resolution,2023,3,207,1.4493
Healthcare (Non-Nursing),Cost Analysis,2023,1,207,0.4831
Healthcare (Non-Nursing),Creative Thinking,2023,12,207,5.7971
Healthcare (Non-Nursing),Cross-Functional Collaboration,2023,7,207,3.3816
Healthcare (Non-Nursing),Customer Service,2023,26,207,12.5604
Healthcare (Non-Nursing),Data Analysis,2023,13,207,6.2802
Healthcare (Non-Nursing),Data Collection,2023,9,207,4.3478
Healthcare (Non-Nursing),Data Entry,2023,3,207,1.4493
Healthcare (Non-Nursing),Database Management,2023,5,207,2.4155
Healthcare (Non-Nursing),Decision Making,2023,8,207,3.8647
Healthcare (Non-Nursing),Deep Learning,2023,3,207,1.4493
Healthcare (Non-Nursing),Editing,2023,3,207,1.4493
Healthcare (Non-Nursing),Electronic Health Records,2023,9,207,4.3478
Healthcare (Non-Nursing),Emotional Intelligence,2023,16,207,7.7295
Healthcare (Non-Nursing),Event Planning,2023,2,207,0.9662
Healthcare (Non-Nursing),Filing,2023,6,207,2.8986
Healthcare (Non-Nursing),Financial Analysis,2023,1,207,0.4831
Healthcare (Non-Nursing),Fundraising,2023,3,207,1.4493
Healthcare (Non-Nursing),Google Cloud Platform,2023,6,207,2.8986
Healthcare (Non-Nursing),Google Workspace,2023,1,207,0.4831
Healthcare (Non-Nursing),HIPAA,2023,10,207,4.8309
Healthcare (Non-Nursing),HTML,2023,1,207,0.4831
Healthcare (Non-Nursing),Interpersonal Skills,2023,14,207,6.7633
Healthcare (Non-Nursing),Inventory Management,2023,6,207,2.8986
Healthcare (Non-Nursing),LMS,2023,2,207,0.9662
Healthcare (Non-Nursing),Lab Management,2023,3,207,1.4493
Healthcare (Non-Nursing),Leadership,2023,23,207,11.1111
Healthcare (Non-Nursing),Lean,2023,1,207,0.4831
Healthcare (Non-Nursing),Legal Compliance,2023,1,207,0.4831
Healthcare (Non-Nursing),Literature Review,2023,3,207,1.4493
Healthcare (Non-Nursing),Machine Learning,2023,3,207,1.4493
Healthcare (Non-Nursing),Medical Terminology,2023,8,207,3.8647
Healthcare (Non-Nursing),Mental Health,2023,47,207,22.7053
Healthcare (Non-Nursing),Mentoring,2023,11,207,5.314
Healthcare (Non-Nursing),Microsoft Excel,2023,13,207,6.2802
Healthcare (Non-Nursing),Microsoft Office,2023,10,207,4.8309
Healthcare (Non-Nursing),Microsoft PowerPoint,2023,4,207,1.9324
Healthcare (Non-Nursing),Microsoft Teams,2023,1,207,0.4831
Healthcare (Non-Nursing),Microsoft Word,2023,5,207,2.4155
Healthcare (Non-Nursing),Multitasking,2023,5,207,2.4155
Healthcare (Non-Nursing),Natural Language Processing,2023,4,207,1.9324
Healthcare (Non-Nursing),Networking,2023,3,207,1.4493
Healthcare (Non-Nursing),Nursing,2023,4,207,1.9324
Healthcare (Non-Nursing),OSHA,2023,1,207,0.4831
Healthcare (Non-Nursing),Onboarding,2023,2,207,0.9662
Healthcare (Non-Nursing),Organizational Skills,2023,24,207,11.5942
Healthcare (Non-Nursing),Patient Care,2023,82,207,39.6135
Healthcare (Non-Nursing),Payroll,2023,1,207,0.4831
Healthcare (Non-Nursing),Pharmacy,2023,23,207,11.1111
Healthcare (Non-Nursing),Physical Therapy,2023,62,207,29.9517
Healthcare (Non-Nursing),Presentation Skills,2023,1,207,0.4831
Healthcare (Non-Nursing),Preventive Maintenance,2023,3,207,1.4493
Healthcare (Non-Nursing),Problem Solving,2023,14,207,6.7633
Healthcare (Non-Nursing),Process Improvement,2023,7,207,3.3816
Healthcare (Non-Nursing),Procurement,2023,2,207,0.9662
Healthcare (Non-Nursing),Project Management,2023,5,207,2.4155
Healthcare (Non-Nursing),Public Relations,2023,3,207,1.4493
Healthcare (Non-Nursing),Quality Assurance,2023,18,207,8.6957
Healthcare (Non-Nursing),Quantitative Analysis,2023,3,207,1.4493
Healthcare (Non-Nursing),Radiology,2023,21,207,10.1449
Healthcare (Non-Nursing),Recruiting,2023,15,207,7.2464
Healthcare (Non-Nursing),Regulatory Affairs,2023,3,207,1.4493
Healthcare (Non-Nursing),Remote Work,2023,4,207,1.9324
Healthcare (Non-Nursing),Reporting,2023,27,207,13.0435
Healthcare (Non-Nursing),Research,2023,1,207,0.4831
Healthcare (Non-Nursing),Risk Management,2023,1,207,0.4831
Healthcare (Non-Nursing),Root Cause Analysis,2023,1,207,0.4831
Healthcare (Non-Nursing),SAP,2023,1,207,0.4831
Healthcare (Non-Nursing),SAS,2023,1,207,0.4831
Healthcare (Non-Nursing),SHRM,2023,1,207,0.4831
Healthcare (Non-Nursing),SQL,2023,1,207,0.4831
Healthcare (Non-Nursing),Scheduling,2023,26,207,12.5604
Healthcare (Non-Nursing),Scientific Writing,2023,1,207,0.4831
Healthcare (Non-Nursing),Self-Motivated,2023,18,207,8.6957
Healthcare (Non-Nursing),Six Sigma,2023,1,207,0.4831
Healthcare (Non-Nursing),Social Media,2023,3,207,1.4493
Healthcare (Non-Nursing),Special Education,2023,23,207,11.1111
Healthcare (Non-Nursing),Statistical Analysis,2023,5,207,2.4155
Healthcare (Non-Nursing),Strategic Planning,2023,1,207,0.4831
Healthcare (Non-Nursing),Survey Design,2023,24,207,11.5942
Healthcare (Non-Nursing),Teamwork,2023,17,207,8.2126
Healthcare (Non-Nursing),Time Management,2023,17,207,8.2126
Healthcare (Non-Nursing),Vendor Management,2023,1,207,0.4831
Healthcare (Non-Nursing),Verbal Communication,2023,8,207,3.8647
Healthcare (Non-Nursing),Vital Signs,2023,5,207,2.4155
Healthcare (Non-Nursing),Web Development,2023,12,207,5.7971
Healthcare (Non-Nursing),Written Communication,2023,7,207,3.3816
Human Resources,Accounting,2023,1,38,2.6316
Human Resources,Adaptability,2023,10,38,26.3158
Human Resources,Business Development,2023,2,38,5.2632
Human Resources,CPR,2023,1,38,2.6316
Human Resources,Clinical Research,2023,1,38,2.6316
Human Resources,Communication Skills,2023,13,38,34.2105
Human Resources,Compliance,2023,10,38,26.3158
Human Resources,Creative Thinking,2023,9,38,23.6842
Human Resources,Cross-Functional Collaboration,2023,1,38,2.6316
Human Resources,Customer Service,2023,10,38,26.3158
Human Resources,Data Analysis,2023,4,38,10.5263
Human Resources,Data Entry,2023,1,38,2.6316
Human Resources,Decision Making,2023,1,38,2.6316
Human Resources,Due Diligence,2023,1,38,2.6316
Human Resources,Editing,2023,3,38,7.8947
Human Resources,Filing,2023,3,38,7.8947
Human Resources,HRIS,2023,3,38,7.8947
Human Resources,Interpersonal Skills,2023,9,38,23.6842
Human Resources,LMS,2023,1,38,2.6316
Human Resources,Laboratory Skills,2023,2,38,5.2632
Human Resources,Leadership,2023,11,38,28.9474
Human Resources,Litigation,2023,1,38,2.6316
Human Resources,Mentoring,2023,1,38,2.6316
Human Resources,Mergers and Acquisitions,2023,1,38,2.6316
Human Resources,Microsoft Excel,2023,6,38,15.7895
Human Resources,Microsoft Office,2023,8,38,21.0526
Human Resources,Microsoft PowerPoint,2023,1,38,2.6316
Human Resources,Microsoft Teams,2023,2,38,5.2632
Human Resources,Multitasking,2023,2,38,5.2632
Human Resources,Networking,2023,3,38,7.8947
Human Resources,Onboarding,2023,9,38,23.6842
Human Resources,Oracle,2023,1,38,2.6316
Human Resources,Organizational Skills,2023,12,38,31.5789
Human Resources,Patient Care,2023,2,38,5.2632
Human Resources,Payroll,2023,10,38,26.3158
Human Resources,Pharmacy,2023,1,38,2.6316
Human Resources,Presentation Skills,2023,4,38,10.5263
Human Resources,Problem Solving,2023,8,38,21.0526
Human Resources,Process Improvement,2023,1,38,2.6316
Human Resources,Procurement,2023,1,38,2.6316
Human Resources,Project Management,2023,3,38,7.8947
Human Resources,Recruiting,2023,16,38,42.1053
Human Resources,Relationship Management,2023,2,38,5.2632
Human Resources,Remote Work,2023,1,38,2.6316
Human Resources,Reporting,2023,6,38,15.7895
Human Resources,Sales,2023,1,38,2.6316
Human Resources,Scheduling,2023,2,38,5.2632
Human Resources,Self-Motivated,2023,7,38,18.4211
Human Resources,Social Media,2023,2,38,5.2632
Human Resources,Supply Chain Management,2023,1,38,2.6316
Human Resources,Teamwork,2023,7,38,18.4211
Human Resources,Time Management,2023,5,38,13.1579
Human Resources,Vendor Management,2023,1,38,2.6316
Human Resources,Verbal Communication,2023,1,38,2.6316
Human Resources,Workday,2023,3,38,7.8947
Human Resources,Written Communication,2023,7,38,18.4211
IT & Systems,APIs,2023,2,134,1.4925
IT & Systems,AWS,2023,8,134,5.9701
IT & Systems,Accounting,2023,10,134,7.4627
IT & Systems,Accounts Payable,2023,3,134,2.2388
IT & Systems,Accounts Receivable,2023,3,134,2.2388
IT & Systems,Active Listening,2023,2,134,1.4925
IT & Systems,Adaptability,2023,27,134,20.1493
IT & Systems,Adobe Creative Suite,2023,1,134,0.7463
IT & Systems,Agile,2023,5,134,3.7313
IT & Systems,Artificial Intelligence,2023,1,134,0.7463
IT & Systems,Auditing,2023,3,134,2.2388
IT & Systems,AutoCAD,2023,1,134,0.7463
IT & Systems,Azure,2023,8,134,5.9701
IT & Systems,Big Data,2023,1,134,0.7463
IT & Systems,Brand Management,2023,1,134,0.7463
IT & Systems,Budgeting,2023,2,134,1.4925
IT & Systems,CAD,2023,3,134,2.2388
IT & Systems,CISSP,2023,18,134,13.4328
IT & Systems,CPA,2023,1,134,0.7463
IT & Systems,CRM Software,2023,2,134,1.4925
IT & Systems,CSS,2023,2,134,1.4925
IT & Systems,Cloud Computing,2023,1,134,0.7463
IT & Systems,Communication Skills,2023,40,134,29.8507
IT & Systems,CompTIA,2023,5,134,3.7313
IT & Systems,Compliance,2023,28,134,20.8955
IT & Systems,Conflict Resolution,2023,1,134,0.7463
IT & Systems,Confluence,2023,1,134,0.7463
IT & Systems,Content Marketing,2023,1,134,0.7463
IT & Systems,Contract Review,2023,2,134,1.4925
IT & Systems,Creative Thinking,2023,33,134,24.6269
IT & Systems,Critical Thinking,2023,11,134,8.209
IT & Systems,Cross-Functional Collaboration,2023,7,134,5.2239
IT & Systems,Customer Service,2023,16,134,11.9403
IT & Systems,Cybersecurity,2023,45,134,33.5821
IT & Systems,Data Analysis,2023,14,134,10.4478
IT & Systems,Data Collection,2023,2,134,1.4925
IT & Systems,Data Engineering,2023,2,134,1.4925
IT & Systems,Data Mining,2023,3,134,2.2388
IT & Systems,Data Visualization,2023,1,134,0.7463
IT & Systems,Database Management,2023,3,134,2.2388
IT & Systems,Decision Making,2023,3,134,2.2388
IT & Systems,Due Diligence,2023,1,134,0.7463
IT & Systems,ERP Systems,2023,10,134,7.4627
IT & Systems,Editing,2023,1,134,0.7463
IT & Systems,Elasticsearch,2023,1,134,0.7463
IT & Systems,Electrical Engineering,2023,8,134,5.9701
IT & Systems,Electronic Health Records,2023,1,134,0.7463
IT & Systems,Event Planning,2023,1,134,0.7463
IT & Systems,Failure Analysis,2023,1,134,0.7463
IT & Systems,Financial Planning,2023,8,134,5.9701
IT & Systems,Financial Statements,2023,1,134,0.7463
IT & Systems,Forecasting,2023,2,134,1.4925
IT & Systems,Git,2023,1,134,0.7463
IT & Systems,Google Cloud Platform,2023,2,134,1.4925
IT & Systems,Google Workspace,2023,3,134,2.2388
IT & Systems,HIPAA,2023,9,134,6.7164
IT & Systems,HTML,2023,1,134,0.7463
IT & Systems,Interpersonal Skills,2023,16,134,11.9403
IT & Systems,Investment Analysis,2023,2,134,1.4925
IT & Systems,Java,2023,8,134,5.9701
IT & Systems,JavaScript,2023,3,134,2.2388
IT & Systems,Jira,2023,4,134,2.9851
IT & Systems,Leadership,2023,29,134,21.6418
IT & Systems,Linux,2023,22,134,16.4179
IT & Systems,MATLAB,2023,4,134,2.9851
IT & Systems,Machine Learning,2023,1,134,0.7463
IT & Systems,Market Research,2023,1,134,0.7463
IT & Systems,Mechanical Engineering,2023,1,134,0.7463
IT & Systems,Mental Health,2023,3,134,2.2388
IT & Systems,Mentoring,2023,4,134,2.9851
IT & Systems,Microsoft Excel,2023,15,134,11.194
IT & Systems,Microsoft Office,2023,25,134,18.6567
